,Alfalfa & Hay_acres,Alfalfa & Hay_percentage,Almonds_acres,Almonds_percentage,Barren_acres,Barren_percentage,Corn_acres,Corn_percentage,Cotton_acres,Cotton_percentage,Deciduous Forest_acres,Deciduous Forest_percentage,Evergreen Forest_acres,Evergreen Forest_percentage,Fallow_acres,Fallow_percentage,Fruit Trees_acres,Fruit Trees_percentage,Grain Crops_acres,Grain Crops_percentage,Grapes_acres,Grapes_percentage,Grassland_acres,Grassland_percentage,High Intensity Developed_acres,High Intensity Developed_percentage,Low Intensity Developed_acres,Low Intensity Developed_percentage,Mixed Forest_acres,Mixed Forest_percentage,Other Ocean/Mexico_acres,Other Ocean/Mexico_percentage,Other Tree Crops_acres,Other Tree Crops_percentage,Other_acres,Other_percentage,Rice_acres,Rice_percentage,Shrubland_acres,Shrubland_percentage,Tomatoes_acres,Tomatoes_percentage,Vegs & Fruits_acres,Vegs & Fruits_percentage,Walnuts_acres,Walnuts_percentage,Water_acres,Water_percentage,Wetlands_acres,Wetlands_percentage,Winter Wheat_acres,Winter Wheat_percentage,county,max_elevation,min_elevation,year
2,7786.04895,0.9593757398784619,418.1026,0.051517463323950595,1602.1335800000002,0.19741053499241498,223.951765,0.027594726365541604,0.44478999999999996,5.480581204675589e-05,14099.843,1.7373442418821599,473081.75753,58.2918453336139,26238.384495,3.23302225554416,126.542755,0.0155922535273021,891.80395,0.10988565315374599,48.704505,0.006001236419119771,93727.48317,11.5488451319285,7209.15632,0.8882926016538201,25158.21198,3.09992634098861,9292.99747,1.14505783109287,,,7.339035000000001,0.000904295898771473,,,13550.52735,1.66965906400442,128431.11094500001,15.8249316023466,43.14463,0.005316163768535321,319.35922,0.039350573049570806,1571.220675,0.193601531055165,5352.380465,0.659505739264637,859.7790699999999,0.10593963468637901,1534.08071,0.18902524574926102,Placer,2787,174,2014
2,13270.976835,0.8192888265990359,,,560.657795,0.034612423237581,3.335925,0.00020594460474562302,,,402.09016,0.024823189692005695,1137735.235245,70.2385195493603,19.793155,0.00122193798815736,,,323.36233,0.019962897020008998,0.667185,4.1188920949124496e-05,57118.597429999994,3.52623844101582,959.85682,0.059257127605473796,10187.692555,0.628941093252816,48.9269,0.00302052086960247,,,,,,,0.44478999999999996,2.74592806327497e-05,382635.712585,23.622161946050195,,,5.559875,0.000343241007909371,,,9671.291365000001,0.5970608684381931,6775.48607,0.418287221878676,96.96422,0.00598612317793943,Plumas,2543,978,2014
2,60762.984295,1.3972806365136698,156.788475,0.0036054433910356,285937.032215,6.57529058211648,2043.587655,0.046993502581880994,7742.904320000001,0.17805264837205,388.30167,0.008929225759926461,82148.042705,1.88904265863452,39608.994289999995,0.910832168553507,13024.34078,0.299502392556892,12564.650315,0.288931539380622,10010.666135,0.23020116788749698,281542.951805,6.47424611329367,55488.664475,1.2759945436600502,170706.84368,3.92550448207755,4858.8859600000005,0.11173294639339801,,,1318.1351650000001,0.030311295005202795,,,,,3199785.2335650004,73.5809473438034,347.38099,0.00798823060538668,22636.25268,0.520533971791727,,,57284.059310000004,1.3172807060654899,9006.330315000001,0.207105873768466,31296.981164999997,0.7196925277876121,Riverside,3263,-81,2014
2,61149.951595000006,15.0490312248748,772.377835,0.19008254059299398,972.978125,0.23945036426557698,22881.33197,5.63110632636072,1.111975,0.000273657559160659,2072.943795,0.510152421787301,248.415215,0.061135098716491296,19166.44589,4.716871152716791,5723.780115,1.40862492002358,10435.440585,2.56816672969912,25895.006615000002,6.372773043197941,154996.193695,38.144634587797796,22555.968085,5.55103412455031,37126.843694999996,9.13693331676793,46.25816,0.011384154461083401,,,181.02953,0.0445514506313554,,,6690.753575,1.6465975334696898,354.05284,0.08713256683675401,5063.4893600000005,1.24612706139398,2577.780445,0.634392953646241,1406.87077,0.34623154385006605,5280.769275,1.29959974845397,12114.74523,2.98144437554355,8623.588520000001,2.12226910280275,Sacramento,1329,27,2014
2,2087.621865,0.249506077906392,173.690495,0.020758948209746702,6198.815835,0.7408632054420871,170.576965,0.0203868287796104,120.98288000000001,0.014459497856725,0.667185,7.9739877886351e-05,27378.826055,3.2722322089036,9855.434425,1.17789089617788,49.149295,0.0058741710042945205,5002.3307350000005,0.597863024432564,2351.15994,0.281003329671501,370846.998425,44.3224808245529,1473.1444800000002,0.17606565037306302,29131.743445,3.4817354480703298,60567.49909,7.23883927444154,,,23.351475,0.00279089572602229,,,2.0015549999999998,0.000239219633659053,311697.934645,37.25316853049771,1953.96247,0.23353152236982702,770.153885,0.0920463990401445,104.52565,0.012492580868861698,644.05592,0.0769755621196242,986.766615,0.117935279393913,5110.414705,0.610780884650153,San Benito,1299,15,2014
2,2555.31855,0.0205064420121992,,,1352990.4661649999,10.8577541291167,,,172.800915,0.00138672806296595,65.38413,0.000524707915716846,216118.345915,1.73435062656996,680.08391,0.0054576762117759005,14.678070000000002,0.00011779157291602698,700.321855,0.00562008580473587,13.121305,0.00010529852730372101,109992.786285,0.882692568295866,53290.73469,0.42765836795885,180715.95305,1.45024627630052,10135.207335,0.0813350810985164,,,3.335925,2.67708120263697e-05,,,,,10514733.520694999,84.3807803202692,,,178.58318500000001,0.00143313080381166,,,13231.390525,0.10618196410059098,5378.40068,0.043161687869715,82.28615,0.000660346696650452,San Bernardino,3493,-3,2014
2,242.85533999999998,0.007065231104874041,0.22239499999999998,6.46999185428026e-06,294808.14637,8.576660021985031,,,,,60.04665,0.0017468978006556697,71239.79035,2.07253249068159,818.635995,0.0238160400156056,72.05598,0.0020962773607868,48.9269,0.0014233982079416597,,,333572.03966,9.70439254216979,721455.6070600001,20.9888347350571,431036.870805,12.539872942299999,28648.479110000004,0.8334514106846741,,,0.44478999999999996,1.29399837085605e-05,,,,,1524850.87271,44.3614862088889,,,858.88949,0.024987108541230298,,,8710.544965000001,0.25341017095659496,20829.5157,0.605979437071889,76.50388000000001,0.00222567719787241,San Diego,1981,-72,2014
2,0.44478999999999996,0.00339633535415287,,,14.678070000000002,0.112079066687045,,,,,5.115085,0.039057856572758,398.97663,3.04651281267512,23.796265,0.18170394144717802,0.667185,0.0050945030312293,0.44478999999999996,0.00339633535415287,4.225505,0.0322651858644523,121.205275,0.9255013840066569,7077.2760849999995,54.0407899876034,4288.887575,32.749163652419,422.328105,3.2248204187681497,,,,,,,,,247.52563500000002,1.89006062458607,,,12.00933,0.0917010545621275,,,380.96263500000003,2.90896123083193,96.96422,0.7404011072053259,0.667185,0.0050945030312293,San Francisco,667,30,2014
2,85001.81534500001,12.4124987862277,52873.96646,7.72098856764471,901.811725,0.13168821038157802,48174.31532,7.0347160000039,64.49455,0.0094178991394963,28.02177,0.00409191479853977,29.578535,0.00431924339845865,13848.091859999999,2.02218532282123,9251.409604999999,1.3509489182893302,40089.589885,5.85413362959663,81528.895025,11.905361155322899,129100.075105,18.852003560615398,20984.74741,3.0643245758778996,28916.909875,4.22262874349313,6168.5701149999995,0.9007733394214099,,,21.794710000000002,0.00318260039886427,,,2931.833285,0.42812470467579206,16455.45084,2.40292825217107,46361.128885000006,6.76994313212696,12267.3082,1.7913493673607401,51725.741075,7.5533174874474005,7040.358515000001,1.02807735537598,7132.874835,1.04158716931402,23909.464055,3.49141006409692,San Joaquin,1889,6,2014
2,5907.70078,0.311924989578624,383.631375,0.0202556319463607,61943.012165,3.2705741444197205,141.44322,0.007468163430658221,228.17727000000002,0.0120476976098354,20.237945,0.00106855797514135,77896.739885,4.11292661590038,25167.107780000002,1.32881642526259,52.48522,0.00277120529816877,24107.840395,1.27288739629997,46490.562775,2.45468903201564,850002.5858,44.8799046517499,4200.374365,0.22177862062082002,70738.95681,3.7349976221649497,175850.39524,9.284852897142489,,,183.475875,0.00968747614825948,,,22.906685,0.0012094667191160301,530262.847955,27.997733717701102,187.47898500000002,0.009898839264221509,6435.2217200000005,0.339777951304287,17.7916,0.000939391626497889,6148.77696,0.324653746117671,7221.832834999999,0.381310803590825,337.59561,0.0178249561127975,San Luis Obispo,1538,56,2014
2,76.281485,0.018660410986031297,14.678070000000002,0.00359063301772032,1341.48664,0.328162096407408,0.667185,0.00016321059171456,,,13.78849,0.0033730188954342404,71640.10135,17.5250093030037,540.642245,0.132254982819365,19.793155,0.00484191422086528,58.045094999999996,0.014199321479166698,48.259715,0.0118055661340198,34755.001019999996,8.50196614359486,117200.60823499999,28.670279786477003,97225.978915,23.783972284665396,64714.72105,15.8308833610066,,,0.44478999999999996,0.00010880706114304002,,,,,9041.913515,2.21188434244629,2.22395,0.0005440353057152,758.589345,0.185570442779455,13.3437,0.0032642118342912,6125.6478799999995,1.4984908460619502,5126.871935,1.25416459026525,68.720055,0.016810690946599698,San Mateo,1317,-11,2014
2,1872.7882949999998,0.110263082398511,604.46961,0.035589010563965295,14896.239494999998,0.8770373497369249,104.74804499999999,0.0061671905723427786,277.54896,0.0163410909432777,15.56765,0.000916567600985127,177696.940925,10.4621608814447,9202.037915,0.541783108942308,82.28615,0.00484471446234996,845.99058,0.049808902202105994,36059.347695,2.12304553416185,359632.95294499997,21.1739031206377,6871.11592,0.40454675142909297,67546.476585,3.97689516391437,142059.031755,8.36392814162383,,,301.345225,0.0177421299904978,,,12.676515,0.0007463479036593179,845632.3016550001,49.7878080534605,62.937785,0.00370555187255416,19931.48469,1.17349459336413,16.679625,0.000982036715341207,3792.7243299999996,0.223302055245719,10873.33634,0.640183187819497,81.618965,0.00480543299373631,Santa Barbara,2693,14,2014
2,2489.712025,0.36346836153202794,114.75582,0.0167529856677558,306.682705,0.0447720295268126,99.63296,0.014545227866578702,84.287705,0.012305003038913702,1.556765,0.000227269185415292,56382.247585000005,8.23113795629159,4185.02911,0.610964504449281,58.26749,0.008506360939829509,1809.183325,0.264119260479057,1564.32643,0.22837306431588103,156900.56208,22.905617055318604,33863.864255,4.94372165628588,55881.19165,8.15798974561435,213769.63232,31.207825332592197,,,8.8958,0.00129868105951596,,,3.335925,0.00048700539731848295,139585.109775,20.377766839997303,1958.187975,0.28587216822595,545.31254,0.07960914894832809,52.707615000000004,0.007694685277632042,10898.022185,1.59098169898651,3124.872145,0.45619418918146704,1299.898775,0.189769769821769,Santa Clara,1316,-22,2014
2,526.4089650000001,0.218799974117451,140.99843,0.0586054852515691,518.847535,0.215657093204907,37.362359999999995,0.0155295292149268,22.017104999999997,0.00915132971593903,3.5583199999999997,0.0014790027823739801,135183.467935,56.1885173921484,701.2114349999999,0.291455985801573,38.474334999999996,0.0159917175844187,418.324995,0.173875264602842,334.92687,0.139211136890951,19878.10989,8.262264168384469,3907.48015,1.62412993039443,25066.14045,10.4186502250857,34381.599814999994,14.290587071666899,,,5.33748,0.0022185041735609803,,,0.667185,0.000277313021695122,14797.051325,6.15034063282832,54.26438,0.022554792431203303,2557.09771,1.0628483744834998,35.13841,0.014605152475943102,581.1181349999999,0.241539641896451,1272.7665849999998,0.5290208077203951,126.76515,0.0526894741220732,Santa Cruz,1153,16,2014
2,24706.527735,1.03404348952749,14.900464999999999,0.000623629875854838,25485.355025,1.06663978542664,3.5583199999999997,0.00014892653751757298,,,34126.290355000005,1.42828926597088,1280844.193795,53.6072334363905,3566.3262200000004,0.149261622226988,363.83822000000004,0.0152277384611719,1013.2316199999999,0.042406831558129,17.124415,0.0007167089618033219,264852.207055,11.084872116782199,6957.40518,0.291188612481235,55319.644275,2.31529572342555,22553.299345,0.943924318512164,,,2.0015549999999998,8.377117735363499e-05,,,5.559875,0.000232697714871208,616799.1888,25.8149260132962,2.891135,0.00012100281173302798,4382.293475,0.183412338861486,213.27680499999997,0.00892628434245955,41477.334685,1.7359528766649999,5079.05701,0.212574016489146,1526.741675,0.06389879250363381,Shasta,3159,111,2014
2,4025.3495,0.65819498208146,,,247.970425,0.040546265470763995,1.111975,0.000181821818254547,,,786.8335099999999,0.128657118596917,377377.405205,61.705925027591505,0.44478999999999996,7.27287273018188e-05,0.22239499999999998,3.63643636509094e-05,62.2706,0.0101820218222546,,,28915.130715,4.72798546880028,387.85688,0.06341945020718599,6185.24974,1.01136568185909,326.69825499999996,0.0534192502031859,,,,,,,,,188205.994255,30.7740336624914,,,1.7791599999999999,0.000290914909207275,,,3979.5361299999995,0.650703923169373,1049.482005,0.17160343206864098,20.682735,0.00338188581953457,Sierra,2687,658,2014
2,119527.304725,2.97635941438728,3.335925,8.306814750222671e-05,67111.69436000001,1.6711539156967998,,,2.66874,6.64545180017813e-05,5162.2327399999995,0.128545189321446,2474017.832245,61.605725012422795,36026.878025,0.897108303641547,1.7791599999999999,4.43030120011875e-05,25102.390835,0.625076734201255,3.11353,7.75302710020782e-05,293722.636375,7.314011940658551,2855.9965899999997,0.07111741001490629,90033.724615,2.2419373086906003,9727.779695000001,0.24223225599299297,,,0.8895799999999999,2.21515060005938e-05,,,,,832055.75409,20.7190899408184,,,7041.470490000001,0.17534024574770002,0.22239499999999998,5.537876500148441e-06,20733.663455,0.516290688232339,28666.493105,0.713826742992634,4091.62321,0.10188585184973101,Siskiyou,4294,490,2014
2,47398.15677,9.681406562656859,7612.13606,1.5548322768063,707.883285,0.144590134891739,8017.562145,1.6376434033873999,1.33437,0.000272554448429291,175.24726,0.0357954842270469,1589.2346699999998,0.324612348079286,18418.7539,3.76215990315232,1857.4430399999999,0.379395792213574,28481.905255,5.81762927598182,4453.904665,0.9097413231155701,183941.57013,37.5713581615294,11900.134055,2.4306859968338297,24525.942994999998,5.0095961878717805,15210.261235,3.10680273190409,,,390.303225,0.0797221761655677,,,228.399665,0.0466522364228137,14968.073080000002,3.05733409951417,12551.08422,2.56364714192592,2148.7804899999996,0.43890351345396894,7994.21067,1.63287370053989,18925.592105,3.8656851678140502,61061.438385,12.472227837348598,17019.88935,3.47643198971561,Solano,118,-22,2014
2,1908.816285,0.20949669535621798,23.796265,0.0026116912971123497,1018.346705,0.11176574251848098,1.33437,0.00014644997927732798,,,12171.233559999999,1.33581907764827,286771.013465,31.4737359047997,977.2036300000001,0.10725020149076302,20.90513,0.00229438300867814,11050.585154999999,1.21282550338519,68336.64602,7.50009397207004,220211.0811,24.1686400801374,12784.376575,1.4031128431261999,42947.14324,4.71354139970056,66696.038105,7.320033722548561,,,1.33437,0.00014644997927732798,,,10.452565,0.00114719150433907,169075.576355,18.556408382601504,0.44478999999999996,4.881665975910929e-05,209.94088,0.0230414634062996,8.8958,0.000976333195182186,6092.066235,0.668617380390641,10712.099965000001,1.17567602530851,114.533425,0.012570289887970602,Sonoma,1438,-24,2014
2,67113.02872999999,8.12005150138373,100855.91010499999,12.202625924784801,3390.18938,0.410181344605876,4372.73049,0.529059669223349,201.712265,0.0244053056650177,258.64538500000003,0.03129368300817589,165.46188,0.0200193466535536,6047.36484,0.7316748309185891,3828.3075299999996,0.463189560879398,59319.41835,7.17709722164296,35387.04761,4.2815032269088,311265.37636999995,37.6602119521419,10502.82627,1.27074417346872,31541.39327,3.8162148635576596,44179.878725,5.3453539105668,,,889.357605,0.107603988262851,,,976.7588400000001,0.118178723793559,103679.65942000001,12.5442732963711,8011.5574799999995,0.9693238492575491,1780.9391600000001,0.21547705376566897,15689.744855,1.8983130202440301,3522.514405,0.426191440383919,10368.94448,1.25454572362269,3161.12253,0.38246638888926293,Stanislaus,1026,-2,2014
2,13346.146345000001,3.74130617476677,10714.323915,3.00353114565228,336.03884500000004,0.0942012902646614,3629.93119,1.0175734346127099,379.40587,0.10635830654633499,1033.2471699999999,0.28964870587003105,466.362315,0.130734682782922,71410.14492,20.018304102463098,9798.501305,2.74679989925262,15189.13371,4.25794819490129,589.79154,0.165335421430762,30989.631275,8.687279147537549,2334.9251050000003,0.65454622533996,11944.83545,3.34847868968561,637.6064650000001,0.178739311177223,,,419.65936500000004,0.11764251140265801,,,95799.537385,26.855347715603102,3172.019885,0.8892078114128821,13665.283169999999,3.8307693458652397,8388.961795000001,2.35166569826161,37858.523245,10.612825839208199,733.9035,0.205734121689863,13244.289434999999,3.7127527724231504,10642.045540000001,2.9832694518494898,Sutter,1652,234,2014
2,11864.106065,0.6388444540033671,9952.17625,0.535893102079792,4865.780205,0.262006819673827,960.9687949999999,0.051745119420933704,12.231725,0.000658639566801979,17744.89705,0.955506382456908,412460.66124499997,22.209697425773104,3389.5221950000005,0.18251501159325398,8827.969525,0.475358138258265,2168.7960399999997,0.11678278282641599,131.21305,0.007065406262057601,799104.3765199999,43.029234256059404,1949.292175,0.104963196418534,45605.65307,2.4557196619239,11586.557105,0.623899323469387,,,107.63918000000001,0.0057960281878574205,,,198.598735,0.010693911511894,492039.15212,26.4947465710625,28.91135,0.0015567844306228601,374.95797000000005,0.0201902965386934,17002.764935,0.915544923649304,3922.380615,0.211207746176118,12514.833835,0.673884078957232,306.237915,0.0164899396997514,Tehama,2444,50,2014
2,193.03886,0.00948289697258514,,,9224.9446,0.45316885532584295,,,,,22798.15624,1.1199432424581202,1380021.4664399999,67.79257495722041,11.786935,0.000579024815146328,0.667185,3.2774989536584605e-05,0.8895799999999999,4.3699986048779496e-05,46.70295,0.0022942492675609195,54128.051864999994,2.65900212611357,523.96262,0.0257392917827311,52185.43154,2.56357228157955,12710.31904,0.624385400664961,,,2.446345,0.00012017496163414401,,,,,485086.63963,23.8295368424204,,,,,,,18625.358855000002,0.9149575328998079,92.96110999999999,0.00456664854209745,,,Trinity,2450,114,2014
2,80357.762955,2.6680189057496198,65729.28704,2.1823278054961404,148781.36542000002,4.939802716833901,19362.375884999998,0.642864895957091,17315.452305000003,0.574903436986126,24082.932155000002,0.7995956573779609,866836.5529299999,28.780496449449394,85139.700245,2.82678762487106,135214.82563,4.4893697615810995,123038.69937999999,4.0851009785888905,52325.0956,1.73728510068323,526704.527955,17.487515663107903,8899.135925,0.29546694705814197,46364.020019999996,1.5393669187777899,1182.029425,0.0392454535452711,,,39212.019215,1.30190792713858,,,24.46345,0.000812229518340512,658535.391265,21.864531930588303,523.740225,0.0173890955971991,3032.13343,0.10067215684595,54142.50754,1.79762636999122,7100.18277,0.235738541841265,3663.2904399999998,0.12162767841913599,44321.321944999996,1.4715457539963501,Tulare,4409,149,2014
2,103.413675,0.00734741899391555,4.670294999999999,0.00033181892230586303,124115.313575,8.81824586928894,,,,,16744.786734999998,1.1896972436750202,662706.40949,47.0845046409617,10.23017,0.000726841448860463,1.111975,7.90045053109199e-05,7.339035000000001,0.000521429735052071,7.116639999999999,0.000505628833989887,136556.31227,9.70216407560857,524.185015,0.03724272380356759,11628.144970000001,0.826165912937351,152.340575,0.010823617227596,,,1.33437,9.480540637310378e-05,,,,,424646.572875,30.170635510660603,,,,,4.225505,0.000300217120181495,28700.964330000003,2.03916948567909,1568.551935,0.111443755191584,,,Tuolumne,3959,374,2014
2,122.09485500000001,0.0112725404610284,12.676515,0.0011703730533308197,14264.86009,1.3170187436271101,3.11353,0.000287460048186517,5.33748,0.00049278865403403,0.22239499999999998,2.05328605847512e-05,149466.119625,13.799622277496699,817.96881,0.075519861230715,402.97974,0.0372055433795692,48.9269,0.00451722932864527,48.259715,0.004455630746891021,153981.8501,14.2165420116701,14302.889635,1.32052986278711,66935.11273,6.17985718163492,64523.46135,5.95719884145387,,,24.90824,0.00229968038549214,,,,,593345.189705,54.781240850044,3.335925,0.000307992908771268,12992.093504999999,1.19950918250058,,,4512.8393399999995,0.41665280698577206,7299.89348,0.673970615833874,3.335925,0.000307992908771268,Ventura,2332,34,2014
2,61535.584525,10.2849927461055,25063.694105000002,4.18911941846924,595.3514150000001,0.09950640807143052,3214.2749350000004,0.537230525161145,2.891135,0.00048322125697743595,112.309475,0.0187712872902773,4972.974595000001,0.831177732867112,97095.87784,16.228502694330203,3751.80365,0.6270725080930271,33971.948225,5.67803562381448,16878.00134,2.82097135650243,113547.992755,18.9782918425933,5512.504865,0.921354253592285,14527.28619,2.42807530371385,10726.333245,1.7927880342522102,,,1623.7058949999998,0.271384492091712,,,25422.86203,4.2491503669322,79074.099015,13.2163615743943,38266.395675,6.39580504475558,6835.08793,1.1424093932265,14823.738725,2.477624067987,3637.4926200000004,0.607966683009457,4827.30587,0.806830815688633,32285.08215,5.3960946058011094,Yolo,346,-26,2014
2,4674.29811,1.19303726694677,3101.7430649999997,0.7916686060570279,5731.341545,1.46283011735109,762.592455,0.19463910878106802,,,21854.979045,5.57812186031621,124369.51105999999,31.7432602873779,30689.842814999996,7.833074684882179,6695.86866,1.7090097075475,1485.15381,0.379060941510636,170.132175,0.0434234232188734,92967.33706,23.7283748514238,1889.6903149999998,0.48231219227551203,15094.171045,3.8525374605073903,711.441605,0.18158370049304,,,653.174115,0.166711887573635,,,40799.919514999994,10.4135045143331,10909.586725,2.7844915372573,96.96422,0.0247485131025213,632.2689849999999,0.16137619896896302,17782.481805,4.53868431001032,7672.182709999999,1.95819771791463,2150.337255,0.548838011899721,903.146095,0.23051310025077698,Yuba,2541,199,2014
2,833.5364599999999,0.226672343554958,46.25816,0.0125794683723136,1556.542605,0.42328701508568606,18.013995,0.0048987352796028795,,,3.5583199999999997,0.000967651413254889,8257.52635,2.24555606088463,1534.3031050000002,0.417239193752842,10.67496,0.0029029542397646696,914.04345,0.24856545677985,366.284565,0.09960761735192508,146182.01265999998,39.752813446484,31318.99827,8.51690487018956,38062.681855,10.3507857329476,75547.5815,20.544449067667898,,,,,,,0.44478999999999996,0.000120956426656861,37893.216864999995,10.304701334391302,20.682735,0.005624473839544039,7.5614300000000005,0.0020562592531666395,36.47278,0.009918426985862611,17778.701090000002,4.834749329901401,5731.786335,1.55870499211364,1606.58148,0.43689461308458205,Alameda,1242,-42,2015
2,304.23636,0.0644966011988447,,,14009.550630000002,2.96995533327487,,,,,307.572285,0.0652038007733934,192923.436995,40.8988129419408,0.22239499999999998,4.71466383032491e-05,,,,,0.8895799999999999,0.00018858655321299597,2128.0977550000002,0.45114618192379,134.993765,0.0286180094500722,3723.559485,0.789376165111299,2.0015549999999998,0.000424319744729242,,,,,,,,,254050.7043,53.857490799333505,,,0.44478999999999996,9.429327660649808e-05,,,2406.536295,0.510173773079458,1716.8894,0.363972047701083,,,Alpine,3556,1442,2015
2,1124.42912,0.35109818874722004,74.72471999999999,0.0233324745686443,1674.8567449999998,0.52296686302518,21.572315,0.00673586319392411,,,24299.100094999998,7.5872901900138405,111417.67105,34.7896917682891,92.293925,0.0288183837678197,6.22706,0.00194437288072036,24.241055,0.007569165857089979,261.98131,0.0818025447674495,99267.565015,30.9958730685607,584.00927,0.18235439945613102,9554.311595000001,2.98329297602241,1748.46949,0.5459521281508389,,,0.22239499999999998,6.944188859715579e-05,,,,,62754.976310000005,19.5949732405682,2.446345,0.000763860774568714,10.897355000000001,0.00340265254126063,182.141505,0.0568729067610706,5819.409965,1.81708589892178,150.116625,0.04687327480308019,1188.92367,0.371236336440395,Amador,3121,43,2015
2,5373.730385,0.533317029748818,50675.591885,5.0293100339219,1847.65766,0.18337118251678897,241.07618,0.023925657420341803,39.58631,0.00392875186422587,36544.613585,3.6268780482313896,382877.90074,37.9987997442338,76721.38231,7.6142301158253405,5456.906115,0.54157182299163,1327.4757550000002,0.13174561728968698,649.3934,0.0644491878850536,150148.20509,14.901490961332502,5154.22652,0.5115323213780829,29651.03577,2.94272343286392,1743.13201,0.172997511864058,,,671.8552950000001,0.0666784234934064,,,85378.997265,8.47345697718741,89717.25653,8.90400845255513,1941.9531399999998,0.192729557743934,641.1647849999999,0.06363253721664701,47141.290544999996,4.67854753602147,20637.588815,2.04818194800319,10900.46853,1.0818193476020599,2122.760275,0.21067380080919,Butte,2192,-1,2015
2,45.146184999999996,0.0071130359523671905,129.87868,0.0204631182077953,250.41677,0.0394545738047559,,,,,43093.47915,6.789620573843299,246447.01925,38.829117195151206,13.3437,0.00210237515833513,1.556765,0.000245277101805765,0.8895799999999999,0.00014015834388900902,66.940895,0.010546915377647901,173674.260165,27.363358754553,625.152345,0.0984962761680008,15429.32031,2.4309763955829102,2525.51762,0.39790953830089504,,,,,,,0.44478999999999996,7.007917194450431e-05,138403.52514,21.8062556172836,,,0.44478999999999996,7.007917194450431e-05,383.18658500000004,0.060373206630190496,13418.42472,2.11414845922181,167.908225,0.0264548874090504,19.57076,0.00308348356555819,Calaveras,3522,787,2015
2,13020.115275,1.79682399963907,51301.411414999995,7.0797842644929805,985.20985,0.135962598315844,1771.376175,0.244456454985485,123.65162,0.0170643802852391,564.43851,0.0778945992157137,25721.093725,3.54960593864987,121295.12258,16.7391749372132,1056.598645,0.145814515710739,7735.342890000001,1.0675058904337902,1005.4477949999999,0.13875550947763698,115834.43575,15.985579984832299,1807.18177,0.24939775934865605,16619.13356,2.29350181646645,2889.80063,0.39880316083884293,,,2622.48184,0.36191218043802104,,,106061.287475,14.636849424338,182604.308995,25.200069116878403,17335.69025,2.39238928639278,5861.88741,0.808962114313547,20314.226485,2.80343828847949,3107.30294,0.428819282995253,13886.566195,1.91639742696154,11094.174575,1.53103706929704,Colusa,1022,-9,2015
2,10148.32864,5.50422418326828,136.10574,0.07382067847475861,80.729385,0.0437857945855186,8248.852945,4.47399147926025,,,17.34681,0.009408517844822181,2118.5347699999998,1.14904539730482,8540.635185,4.6322475742911,222.395,0.12062202365156599,1905.702755,1.0336101206702701,2599.130365,1.4097095904158599,71366.11071000001,38.707366145740394,11584.55555,6.2832012120100895,20053.35715,10.876487872661698,28381.827505,15.3936620363893,,,0.44478999999999996,0.00024124404730313303,,,41.143075,0.0223150743755398,6974.9743849999995,3.78306852778408,3745.5765899999997,2.03151612233968,460.58004500000004,0.24980821098239397,579.783765,0.314461615659634,1657.28754,0.898875320251473,3270.9856600000003,1.77410872386724,2239.07286,1.21442253412397,Contra Costa,680,-30,2015
2,4575.777125,0.72394111077724,,,1484.041835,0.23479266256216397,,,,,6083.615225,0.9624986189701779,463588.15976999997,73.3450336760164,,,,,,,,,8331.361490000001,1.31811819644894,719.67022,0.11386019122601,23896.565145,3.78071427917984,44232.363945,6.9980739471978595,,,,,,,,,68375.12035499999,10.817738545193302,,,,,,,4554.871995,0.720633676297869,6223.2792850000005,0.984595096130231,,,Del Norte,2215,120,2015
2,23.57387,0.00224823338698693,5.33748,0.000509033974412135,8990.09548,0.8573828909015049,,,,,24464.784369999998,2.33319964121589,661337.123475,63.071536453301505,14.233279999999999,0.00135742393176569,4.0031099999999995,0.00038177548080910097,,,24.685845,0.00235428213165612,70638.43427,6.73676771485953,2332.03397,0.22240542732023502,30563.967245,2.91487700572642,6219.7209649999995,0.5931730484326739,,,0.22239499999999998,2.12097489338389e-05,,,,,229713.35226500002,21.9076981420048,,,,,13.78849,0.00131500443389801,13705.314269999999,1.30707198779676,499.49917,0.0476370961054023,0.667185,6.36292468015168e-05,El Dorado,3299,145,2015
2,74702.92529,2.13758303607912,231498.07214,6.62418974853353,264012.66593,7.554576930035401,6844.650915,0.195855913633759,41415.508875,1.18508196108935,1490.713685,0.042655950517824705,788371.816215,22.558825024883703,261622.142075,7.486173407416261,64544.588875,1.8469078381375001,41076.134105000005,1.1753709390857399,217059.74395,6.211044944786219,490768.83188,14.043079646353302,17969.293605000003,0.514181433073208,82569.03644,2.36266747137905,23536.285245,0.673477830710413,,,50824.37414,1.4543114551304601,,,1308.794575,0.0374504354464267,633845.543155,18.137140885483603,90939.09466,2.60217207434621,31255.615695,0.894362217175234,20275.974544999997,0.5801858368880489,24016.88084,0.687229808790231,6018.231095,0.17220836595,28771.018755,0.823266845075408,Fresno,4153,47,2015
